Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1463572173545779207,"@Emilsvenss @larryryd @Knolfan @johanssonshenke Ehhh du menar att jag ljuger om högerns lögner? Lögn-inception!
Är det inte sant att Ulf ljög för Heidi? Att Ebba är DÖMD för förtal. Snacka om att nån av oss levt under en sten och det är ju inte jag ????",Sur Gammal Gubbe,Stonefunk73,2021-11-24T18:16:12.000Z,Wed Nov 24 18:16:12 +0000 2021,0,0,sv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,4,,,,,
1463572115706290177,"RT @JujuliaGrace : This was just a battle. There has been a war on the NHS right from its inception; there have always been people looking to profit from healthcare

We want to win the war; and that requires a movement. So we’re building one?
#ScrapNHSBill @EveryDoctorUK

?https://t.co/zkhH1sBhRu",Lynn Leigh,oldstinkyone,2021-11-24T18:15:58.000Z,Wed Nov 24 18:15:58 +0000 2021,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,https://www.crowdfunder.co.uk/scrap-nhs-bill ,1,1,,,,,
1463572029056360448,???????????????????????????????????????????????????????????????????????????????????????,???????,inception_bot,2021-11-24T18:15:38.000Z,Wed Nov 24 18:15:38 +0000 2021,0,0,ja,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Tweet,,0,0,,,,,
1463571986903277576,@IMDb Plus Inception was just fun to watch,TruthBTold2,freethinkfacts,2021-11-24T18:15:28.000Z,Wed Nov 24 18:15:28 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1463571967412477952,Durban poison is giving me inception levels of overthinking… ima keep smoking it tho,?A?,alyincandyland,2021-11-24T18:15:23.000Z,Wed Nov 24 18:15:23 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1463571906788040708,@xmiyakochannel i disagree and say inception?,mike ?(???.),victoryhyunjin,2021-11-24T18:15:09.000Z,Wed Nov 24 18:15:09 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1463571903898173441,"RT @JujuliaGrace : This was just a battle. There has been a war on the NHS right from its inception; there have always been people looking to profit from healthcare.

We want to win the war; and that requires a movement. So we’re building one. #ScrapNHSBill 
@EveryDoctorUK 

https://t.co/zkhH1sBhRu",Jeremy Forde,Jwashpot,2021-11-24T18:15:08.000Z,Wed Nov 24 18:15:08 +0000 2021,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,https://www.crowdfunder.co.uk/scrap-nhs-bill ,1,1,,,,,
1463571892556681225,"RT @serverlessguru : New article alert?
@ryanjonesirl has been in the #Serverless space since its inception-- he breaks down what he's gained along the way and a few areas you should keep an eye on ?
https://t.co/qgPLRlMdNB",Serverless Fan,ServerlessFan,2021-11-24T18:15:05.000Z,Wed Nov 24 18:15:05 +0000 2021,0,0,en,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>",Retweet,https://www.serverlessguru.com/blog/tips-for-adopting-migrating-to-serverless-in-2022 ,1,1,,,,,
1463571885317398540,"RT @EveryDoctorUK : This was just a battle. There has been a war on the NHS right from its inception; there have always been people looking to profit from healthcare.

We want to win the war; and that requires a movement. So we’re building one. #ScrapNHSBill 

https://t.co/pESpdikW2G",seeker,bisondancer,2021-11-24T18:15:03.000Z,Wed Nov 24 18:15:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://bit.ly/Fund-ScrapNHSBill ,1,0,,,,,
1463571881370570752,"@HsakaTrades Whiplash, Gone Girl, Inception",Himanshu Chauhan,himanshuab38,2021-11-24T18:15:03.000Z,Wed Nov 24 18:15:03 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1463571870431657987,"New article alert?
@ryanjonesirl has been in the #Serverless space since its inception-- he breaks down what he's gained along the way and a few areas you should keep an eye on ?
https://t.co/qgPLRlMdNB",Serverless Guru,serverlessguru,2021-11-24T18:15:00.000Z,Wed Nov 24 18:15:00 +0000 2021,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.serverlessguru.com/blog/tips-for-adopting-migrating-to-serverless-in-2022 ,1,1,,,,,
1463571800181248002,@laurarichwhit @IMDb Of course Inception has similarities to The Matrix,TruthBTold2,freethinkfacts,2021-11-24T18:14:43.000Z,Wed Nov 24 18:14:43 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1463571775556665346,"INCEPTION – ATEEZ 
November 24, 2021 at 09:00AM",derivafy,derivafy,2021-11-24T18:14:37.000Z,Wed Nov 24 18:14:37 +0000 2021,0,0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Tweet,,0,0,,,,,
1463571762801692674,"RT @drapedinhistory : Art inception. Dec.1950 Horst photo for Vogue of ballerina Mary Drage standing in front of a 1899 Sargent portrait of The Wyndham Sisters. They pose in front of a portrait of their mother, Madeline Wyndham, painted by George Frederick Watts in 1877. 
More: https://t.co/6E8nAZPlVr https://t.co/lB2M4YdDoi",MartineMcFly,MartineMcFlyyy,2021-11-24T18:14:34.000Z,Wed Nov 24 18:14:34 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.instagram.com/p/CWoNWXyJ61h/?utm_medium=copy_link ,0,0,photo,https://pbs.twimg.com/media/FE5hQWKXEAYCF2A.jpg,https://pbs.twimg.com/media/FE5hQWJWUA0n8Cv.jpg,https://pbs.twimg.com/media/FE5hQWGXIAMJQkb.jpg,
1463571641821065222,RT @OhNoSheTwitnt : Kid Rock releasing song with a lyric mocking participation trophies the same day Trump was given an honorary black belt is like self-own Inception.,angelx1992,angelx1992,2021-11-24T18:14:05.000Z,Wed Nov 24 18:14:05 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
